Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
95320,6WKCeXYJcLHh7UUerQiY4G,Tito Rojas,Humildemente,Porque Nos Separamos,32,286626,False,0.672,0.711,5,-7.59,0,0.035,0.64,0.0,0.0976,0.896,95.845,4,salsa
85636,1uCM2mchqMjPrjKhfgsUWa,Matanza,A Arte do Insulto,O Chamado do Bar,37,125600,False,0.431,0.983,11,-3.97,0,0.0704,4.82e-05,5.9e-05,0.165,0.6,121.971,4,punk-rock
82396,5ph7N5CSES3txaZ4WiMmSk,Hoodoo Gurus,Electric Soup,What's My Scene,24,229936,False,0.255,0.889,2,-4.007,1,0.058,0.000775,0.000331,0.157,0.54,166.996,4,power-pop
84525,41vwUZryPYjNSzoXiBaaQ7,Cem Karaca,"Cem Karaca Anısına, Vol. 3",Kazak Abdal,31,109226,False,0.58,0.881,0,-9.447,1,0.052,0.7,1.81e-05,0.0425,0.874,119.484,4,psych-rock
41550,0AK0OU50z7fCrYvySPVjAz,Anathema,Universal,Flying - Live,40,490186,False,0.172,0.472,11,-9.545,0,0.0376,0.0136,0.0127,0.956,0.0676,97.317,4,goth
30175,3YBI2buUJJOgjtPB14dO7v,Robin Schulz;Tom Walker,Hit After Hit,Sun Will Shine,0,201700,False,0.534,0.714,6,-6.347,0,0.0629,0.00633,0.0,0.0879,0.415,125.99,4,edm
95992,0ARSW28AQiAWt1frDQPrR2,Willie Gonzalez,Intimo Y Sensual,Abrazame,27,297404,False,0.654,0.884,1,-7.001,1,0.0394,0.421,0.000282,0.0857,0.784,167.282,4,salsa
17788,25Ff6JPWUkl786IQeCkcCc,Free Refills,Raw Steak Black Coffee,The Mall,16,113741,True,0.504,0.982,3,1.673,0,0.204,0.00154,0.293,0.24,0.915,153.03,4,club
2516,4pIO4Hi73yRGnXt8zRbQ7m,The Seige,"Arise (From Marvel's ""Cloak & Dagger"")","Arise (From Marvel's ""Cloak & Dagger"")",61,130500,False,0.627,0.852,8,-3.545,1,0.172,0.0212,0.0,0.138,0.412,139.934,4,alt-rock
36485,4yXGT4W5q4xaii4O1XNhdj,KIKESA,Rubi,L'histoire commence comme ça (à écouter dans l’ordre),34,126333,False,0.572,0.438,5,-13.018,1,0.372,0.82,0.0,0.37,0.624,85.925,4,french
81117,5w0Xpt2YHT2Y3z3e4UUJP7,Vishal Mishra,Kabir Singh,Kaise Hua,71,234722,False,0.37,0.467,2,-6.973,1,0.0411,0.442,0.0,0.109,0.162,137.796,4,pop
57197,4eMN5YiyDpzWRs2JPCoQ1M,Ellie Goulding,10's Music Grandi Successi,"Love Me Like You Do - From ""Fifty Shades Of Grey""",2,253279,False,0.271,0.648,8,-5.664,1,0.051,0.248,0.0,0.121,0.261,189.218,4,indie
32180,3NPYT4nilQ6YW1uA8I7orI,Bassnectar;Lafa Taylor,Into the Sun,Speakerbox (feat. Lafa Taylor),53,282272,False,0.507,0.934,8,-2.325,0,0.188,0.00936,0.00175,0.222,0.471,175.954,4,electronic
94554,7H74AdiJYM7hh4SYGrq9xe,Marco Luka,do me wrong,do me wrong,55,167336,False,0.581,0.709,11,-5.25,0,0.0927,0.113,0.0,0.133,0.396,174.96,4,sad
109748,5p6xL3c8dZF4uZiXrhSl99,FPI Project,FPI Project - The Best Of (Kings Of Italo Disco),Everybody (All Over The World) - Dance Version,28,313813,False,0.778,0.842,2,-8.897,1,0.0567,0.0345,0.176,0.0488,0.788,121.974,4,techno
60844,0zgvlZKjyGvb7Rsvialbu5,Harry Toddler,Wedding Cake Riddim,Many Many Gyal,0,161854,True,0.812,0.79,5,-3.255,0,0.285,0.00561,0.0,0.268,0.367,126.598,5,j-dance
108952,22TIyeh8BRq6r3Xuhwg5DO,Romántica Milonguera,Duos,Mi serenata,16,194317,False,0.517,0.404,11,-7.134,1,0.0332,0.859,0.00127,0.42,0.604,122.721,4,tango
15737,1GljONHNvhA1lVr9jmTVkd,French The Kid,Never Been Ordinary,Thrill,62,163404,True,0.765,0.468,6,-11.39,0,0.245,0.616,0.000206,0.095,0.447,141.042,4,chill
53405,2ISSQPb9LHHiV6ng2NXosL,Zedd;Jon Bellion,True Colors,Beautiful Now,70,218293,False,0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,4,house
20262,1EFtJ2XXzkHhpb6tcLyauv,Charlie Puth,US Pop 20s,That's Hilarious,1,146855,True,0.714,0.442,6,-5.909,1,0.0605,0.742,0.0,0.114,0.546,108.039,4,dance
98053,3PzAUMMxPcaXEfWEvMx469,Alex Brightman;Sophia Anne Caruso;Kerry Butler;Rob McClure,Beetlejuice (Original Broadway Cast Recording),Say My Name,66,235286,False,0.534,0.754,5,-5.937,0,0.221,0.345,0.0,0.248,0.702,93.646,4,show-tunes
63604,0RRFR09sDU4CyQIE4VkhDp,SPYAIR,BEST OF THE BEST,イマジネーション,50,180133,False,0.485,0.94,1,-2.954,1,0.0599,0.00227,1.48e-05,0.161,0.593,101.929,4,j-rock
23224,6sYJuVcEu4gFHmeTLdHzRz,GAMPER & DADONI;Emily Roberts,Bittersweet Symphony (feat. Emily Roberts),Bittersweet Symphony (feat. Emily Roberts),65,194618,False,0.676,0.582,9,-7.58,1,0.128,0.221,0.00627,0.515,0.447,124.012,4,deep-house
77497,5ZGtYS56Yu63XlzC98QmMn,Thiaguinho,Meu Nome É Thiago André (Ao Vivo),Verdade Chinesa - Ao Vivo,45,216298,False,0.657,0.724,6,-7.114,0,0.0408,0.642,0.0,0.963,0.922,148.137,4,pagode
107568,1gUNAceY99kXgFMpA4N2ah,Ladytron,Gravity The Seducer (Remixed),White Elephant - Strange Fruit Remix,49,223640,False,0.512,0.728,11,-8.165,1,0.0459,0.00783,0.0818,0.172,0.0584,112.994,4,synth-pop
66665,2E3AEpjCAl4IlwNs4tutWh,Jack Hartmann,Get On Board the Transition Train,See You Later Alligator,11,146066,False,0.716,0.828,1,-3.738,0,0.0375,0.517,0.0,0.144,0.875,129.963,4,kids
87828,4BQOiXerndu4D8zm3Y9hw1,Lulu Santos,O Último Romântico,Adivinha o quê,41,300933,False,0.84,0.442,4,-13.497,0,0.0638,0.403,5.28e-05,0.057,0.968,118.839,4,r-n-b
57401,5pBRSczAiFZEtrIwH1LqAo,Hasan Raheem,Aarzu,Aarzu,52,168798,False,0.911,0.383,7,-6.733,0,0.0737,0.34,2.41e-06,0.0993,0.259,114.999,4,indie
76605,6c64u472Cg7WP9vK3tkw8f,Andrea Bocelli,Andrea (Remastered),Libertà,21,237555,False,0.443,0.618,3,-6.319,1,0.0473,0.489,1.52e-05,0.187,0.32,144.021,4,opera
3922,0D2xguFRqCF0OUqXCkqrpU,Ruel,Free Time,Hard Sometimes,65,269493,False,0.407,0.317,10,-7.895,1,0.0429,0.845,2.66e-06,0.139,0.216,81.899,4,alternative
40605,7LtT7h4dgF37YSPf8FipNP,Dunamis Music;Rapha Gonçalves,Outro Na Fornalha,Outro Na Fornalha,40,374275,False,0.501,0.672,7,-6.249,1,0.0318,0.000643,1.31e-05,0.0984,0.125,135.053,4,gospel
95584,6R1Szn6bHik6KOa5skXSbQ,Viti Ruiz,Sedúceme,Entre Familia,30,360280,False,0.538,0.688,9,-6.049,0,0.0711,0.778,0.0,0.318,0.893,177.68,4,salsa
82998,24XnWjWWak4AihE42M2Xjz,Off With Their Heads,In Desolation,The Eyes of Death,21,164773,False,0.515,0.992,9,-4.423,1,0.0471,0.000145,0.0267,0.346,0.489,102.518,4,power-pop
12035,3PrIhODothki0YvYW3qCOT,Leo Ku,遊戲 基,必殺技,55,232012,False,0.625,0.507,7,-8.294,1,0.0296,0.574,1.63e-06,0.0892,0.373,136.933,4,cantopop
47152,0gaMmmhGi5buPXpquSAfxg,Rainbow,Ritchie Blackmore's Rainbow,The Temple Of The King,64,282013,False,0.486,0.487,9,-11.633,0,0.0341,0.445,1.44e-05,0.0648,0.373,81.972,4,hard-rock
26186,0h3DlCeOnq08iFxkdGNvHJ,Germaine Franco,Encanto (Trilha Sonora Original em Português),I Need You,28,147520,False,0.246,0.0569,7,-27.911,1,0.0353,0.957,0.945,0.0745,0.034,74.791,4,disney
72820,0NPr9wmktHO0yT1VlUucHG,Bullet For My Valentine,Bullet For My Valentine (Deluxe),No More Tears To Cry,50,221433,True,0.428,0.939,11,-4.917,0,0.089,2.24e-05,2.89e-05,0.13,0.454,94.972,3,metalcore
86920,0tngt6JLxGR62PA5cLPTNH,Terrorgruppe;Skinhead Black,Tiergarten,Schmetterling,37,204427,True,0.453,0.959,7,-3.597,1,0.0928,0.0433,0.0,0.398,0.625,186.142,4,punk
33343,2U4MHuPfEpodUXGECdrR9N,PXNDX,Poetics,Agradable Locura Temporal,42,219200,False,0.582,0.952,1,-5.079,1,0.0677,0.00191,0.000118,0.164,0.522,105.98,4,emo
100582,2iSaG1EcqcGAsziMkSkHwb,Biquini Cavadão,Ao Vivo,Impossível,36,253746,False,0.546,0.948,9,-5.601,1,0.0505,0.0964,0.0,0.602,0.62,140.968,4,ska
28827,09II5TycDPhVEQ5rwmFzCs,Nick Ledesma;Natalie Major,Surrender,Surrender,38,225883,False,0.468,0.777,9,-2.498,1,0.0501,0.207,3.09e-06,0.319,0.257,80.152,4,dub
2909,3LBLmC8gqvt1l43kdpx43w,The Score,Metamorph,Enemies,60,161592,False,0.555,0.832,4,-5.96,0,0.0323,0.00967,2.94e-05,0.132,0.3,155.061,4,alt-rock
111415,2qKkC9cODRjIlsdyEkSJLQ,Portishead,Portishead,Only You,50,299560,False,0.581,0.316,5,-12.212,1,0.19,0.334,0.0145,0.148,0.108,120.349,4,trip-hop
102251,6mPet122yXpp6X8iTiNVo9,Anupam Roy,Mehman,Mehman,16,270937,False,0.603,0.783,6,-6.012,1,0.0486,0.131,4.16e-05,0.234,0.703,127.981,4,songwriter
93014,1dTzgAjWDXKjJMNmpzptHh,Kvatro,"Кватро - XV лет, Часть 1",Смуглянка,10,194119,False,0.391,0.538,7,-5.998,0,0.038,0.73,0.0,0.549,0.708,88.0,4,romance
36231,0vVtG6RG5DUQArrbV0gvm6,Lonely Night;Ari;Ellou,Endlessly,Endlessly,49,156107,False,0.562,0.713,2,-8.082,1,0.0403,0.0114,0.0,0.643,0.143,123.045,4,french
51120,60suOlM8VpTVITPFeqth8r,Jaura Phagwara,Sarkar,Sarkar,66,210116,False,0.69,0.399,8,-11.202,1,0.0576,0.202,0.0,0.247,0.311,89.975,4,hip-hop
22764,0snhTvHSZ5ACrvdcVWeCDS,Make Them Suffer,How To Survive A Funeral,Erase Me,51,224610,False,0.488,0.903,6,-5.244,1,0.0698,0.000103,0.000219,0.218,0.189,94.037,4,death-metal
29824,7ch5cYBMrDwIq79unJW0lw,Dodge & Fuski;Nick Thayer,Playboy,Playboy,39,213600,False,0.789,0.861,0,-5.351,1,0.114,0.0242,0.139,0.329,0.411,99.971,4,dubstep
67159,7KSGzwS26H4ACx4RihLpFf,J Balvin;Bad Bunny;Marciano Cantero,Frescura y Perreo,UN PESO,2,277106,False,0.627,0.675,5,-7.125,0,0.212,0.125,0.0,0.0784,0.961,79.31,4,latin
77476,0A9aR3bi2QeiU016NjnzEO,Ferrugem,Ferrugem em Casa 2 (Bloco 2) [Ao Vivo],E Agora / Cadê Você / Amor Maior - Ao Vivo,45,252529,False,0.536,0.728,7,-6.383,1,0.0673,0.626,0.0,0.0968,0.8,169.675,4,pagode
82343,19CyQN564BDNwZ0lOyJDjp,Elvis Costello & The Attractions,Armed Forces (Remastered 2020),Two Little Hitlers,26,193373,False,0.685,0.497,9,-13.232,1,0.0516,0.0396,0.0,0.0622,0.781,114.425,4,power-pop
106031,6rOZgQGcPpgH39ob4FkdTr,ABBA,JULPYNTA,Little Things,0,188320,False,0.647,0.165,10,-16.328,1,0.0315,0.894,0.00187,0.116,0.59,75.978,4,swedish
64301,4Chn8Dhk82kTF9kyb0yYCV,Nat King Cole,Weihnachten Playlist,O Tannenbaum - Remastered 1999,0,180200,False,0.25,0.228,3,-14.186,1,0.0364,0.811,0.000166,0.199,0.198,90.001,4,jazz
74753,1kbuf88Z0J4eGl2NJRV1vC,Djavan,"Djavan ""Ao Vivo""",Pétala (Ao Vivo),40,261200,False,0.374,0.441,2,-8.167,1,0.0299,0.272,0.000104,0.951,0.112,133.766,3,mpb
98260,2VTV4bEfzyucxLy3a3vXds,Andrew Garfield;Robin de Jesus,"tick, tick... BOOM! (Soundtrack from the Netflix Film)",No More,52,191351,False,0.248,0.873,2,-5.057,1,0.0971,0.0717,0.0,0.272,0.589,192.687,4,show-tunes
8107,1DoF49hx0Rl0repeJUKbJe,Ella Fitzgerald,pov: you are walking in a winter wonderland,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,blues
13254,1VSk0MLfhOpObx9qkEXpOi,Paul Johnson,The Music In Me,The Music In Me - Original Mix,11,352874,False,0.97,0.952,1,-5.723,1,0.272,0.0323,0.926,0.0881,0.251,133.004,4,chicago-house
48495,0wM8XQp5vUEFPmSdVlM6QE,Hang Youth;Gotu Jim,IK BETAAL ME STUFI NIET TERUG,IK BETAAL ME STUFI NIET TERUG,33,98351,True,0.165,0.929,6,-4.661,1,0.113,7.07e-05,0.000766,0.319,0.542,185.59,4,hardcore
84965,6jsEY3kiEOhwzS69or3Rtm,Flört,Cemiyette Pişiyoruz,Bu Havalarda Dönme Bana,26,165053,False,0.595,0.346,9,-14.264,0,0.0333,0.303,0.105,0.177,0.329,83.944,4,psych-rock
31675,1KVczjazCcCCgM3gXXUl47,benny blanco;Juice WRLD;Brendon Urie,FRIENDS KEEP SECRETS,Roses (with Juice WRLD feat. Brendon Urie),70,223542,True,0.612,0.601,8,-7.089,1,0.164,0.168,0.0,0.117,0.525,147.018,4,electro
62558,6xUBXdVdzs50AvqARndD1A,FLOW,COLORS,COLORS -CODE GEASS OPENING MIX-,53,93786,False,0.524,0.815,1,-5.414,1,0.0369,0.0482,0.0,0.122,0.638,136.072,4,j-pop
71886,3BIDLsbt2mhciopVG1tuBw,Oficina G3,Depois da Guerra,Eu Sou,39,352432,False,0.359,0.924,8,-4.096,1,0.0719,0.000377,5.96e-06,0.0982,0.422,199.91,4,metal
436,2K3jLUSLeHrPMA3nKvP1jT,Matt Johnson,"Acoustic Hits, Vol. 3",Beautiful In White,50,240000,False,0.619,0.278,4,-7.072,1,0.0267,0.836,0.0,0.121,0.233,129.948,4,acoustic
111473,4xsRf7II7vezfpzK5i2iM0,DJ Cam,Abstract Manifesto,Un été à Paris,21,290133,False,0.738,0.502,4,-15.437,0,0.0559,0.76,0.503,0.123,0.804,110.338,4,trip-hop
104213,3QAzPYumpjW6pi9ah0056Y,Álvaro De Luna,Levantaremos al sol,Levantaremos al sol,64,223630,False,0.572,0.777,1,-3.899,0,0.0808,0.0029,0.0,0.0742,0.703,124.829,4,spanish
20153,6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,Positions,34+35,81,173710,True,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,4,dance
2826,04Opv95YdaTL2OU4tooVyQ,Efek Rumah Kaca,Kamar Gelap,Balerina,46,242608,False,0.45,0.826,7,-4.719,1,0.0367,0.0218,3.65e-05,0.193,0.666,130.062,4,alt-rock
52501,1tBdqGyiKOhbzhNbuizLQF,Pete Bernhard,Harmony Ascension Division,I Knew You,13,235280,False,0.675,0.184,2,-14.878,1,0.0328,0.883,0.000852,0.14,0.336,92.083,4,honky-tonk
8917,2YJgM8lj4u5YEZRSHSfL60,Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),Bell Bottom Blues,59,301720,False,0.404,0.695,2,-6.162,1,0.034,0.587,0.0383,0.159,0.646,133.136,4,blues
95553,5R61zVCnogUw7sAjtxznJ0,Justo Betancourt;Conjunto Borincuba,Presencia,Ella Está En Otra Rumba,29,299906,False,0.597,0.94,9,-3.297,0,0.0966,0.453,0.0131,0.289,0.865,110.456,4,salsa
45109,7dsDIENmLdbXdjbkzCMxAT,Dieter Huber,Adrienne,Zitronen Garten,49,143058,False,0.435,0.0767,9,-16.805,1,0.0498,0.992,0.9,0.123,0.178,77.242,1,guitar
38406,7isVqPzG3R5ni6IM4YG0sv,Maribou State,Kingdoms In Colour,Glasshouses,56,225910,False,0.617,0.483,9,-9.54,1,0.0454,0.637,0.763,0.0626,0.177,89.98,4,garage
96270,1fxXjVOtq1VWjMLt7FsjVt,Akatu,Luau do Akatu,Que Se Chama Amor,42,100123,False,0.644,0.668,7,-8.817,1,0.0418,0.69,0.00378,0.465,0.89,157.93,4,samba
31003,5p7ujcrUXASCNwRaWNHR1C,Halsey,Without Me,Without Me,78,201660,True,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,4,electro
1131,3apWATxafGDKl8YxTwbiTx,Samuca e a Selva,Madurar,Flores Raras,31,267997,False,0.713,0.605,1,-8.45,1,0.0348,0.733,3.13e-06,0.552,0.885,100.014,4,afrobeat
47314,0dlTGl67UFWcKupzkxZYOn,Guns N' Roses,Use Your Illusion II,You Could Be Mine,72,343640,False,0.35,0.985,10,-5.676,0,0.122,0.00876,0.551,0.36,0.323,151.007,4,hard-rock
25224,531NEqHzkmrYGD75yJLQ37,Giorgio Moroder;Al-Faris;Carmelo Carone,"Swanky Club House, Vol. 1",Hot Stuff (Al-Faris & Carmelo Carone Remix),0,404334,False,0.666,0.867,2,-5.018,1,0.0465,3.36e-05,0.849,0.0963,0.765,122.001,4,disco
30919,2V4bv1fNWfTcyRJKmej6Sj,Mike Posner;Gigamesh,31 Minutes to Takeoff,Cooler Than Me - Single Mix,76,213293,False,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965,4,edm
84323,6Pq9MmkDQYZiiCDpxnvrf6,The Beatles,Magical Mystery Tour (Remastered),I Am The Walrus - Remastered 2009,62,275866,False,0.401,0.556,2,-10.532,1,0.0513,0.0828,0.000359,0.589,0.654,85.206,4,psych-rock
113619,6OG5TBCmuTOuWCzSGsETrE,Bethel Music;Brian Johnson;Jenn Johnson,Simple,Simple,48,351236,False,0.624,0.124,5,-11.191,1,0.028,0.917,0.0,0.12,0.206,78.014,4,world-music
108059,1wxawt7KhcgYxCbmNdjSRu,Sandra Luna,Cuando Llora Mi Guitarra,Cuando Llora Mi Guitarra,27,205527,False,0.558,0.65,5,-4.119,0,0.0626,0.853,1.18e-05,0.124,0.755,156.41,3,tango
30577,5nihLVpUd4birzwDlSp1Ph,BEAUZ;JVNA,Crazy,Crazy,57,188235,False,0.739,0.796,8,-4.03,1,0.0332,0.165,0.0,0.0752,0.422,102.038,4,edm
87297,2ebiTufOHJ3fZZTI43NwKX,Legião Urbana,Legião Urbana,Petróleo Do Futuro,46,182933,False,0.224,0.802,7,-10.58,1,0.102,0.00831,0.00217,0.228,0.338,202.869,4,r-n-b
38782,5izP1s2w7CUZc91R6DnAv4,Dear Seattle,Here to Stay,Here to Stay,25,251253,False,0.502,0.849,8,-2.565,1,0.0405,0.00628,0.0,0.244,0.275,129.016,4,garage
19363,3siQrWtkFVmCLYITXxuvPD,Gabby Barrett,Country Christmas Time,The First Noel,0,261303,False,0.458,0.351,10,-6.049,1,0.0244,0.696,0.0,0.143,0.102,79.993,3,country
9904,4JzVXnE9e7qExrT1NKgVT6,Kamau,Non Ducor Duco,Só,43,201280,False,0.698,0.765,8,-5.34,1,0.33,0.415,0.0,0.344,0.633,93.024,4,brazil
64382,19UYv6UJvgjw2kPXcno6N9,Dean Martin,Santa Claus Is Coming To Town,Let It Snow! Let It Snow! Let It Snow!,0,115240,False,0.484,0.332,1,-10.312,1,0.037,0.787,0.0,0.373,0.683,134.999,4,jazz
14340,1kjOgPtsd6QPpa9LECfLK3,Kidz Bop Kids,KIDZ BOP Halloween,Somebody’s Watching Me,37,227266,False,0.816,0.825,1,-4.426,0,0.047,0.0157,0.0,0.658,0.97,121.988,4,children
17764,2Dnd6d6qETLUJqNln7NpzO,Namasenda;Joey LaBeija,Unlimited Ammo: Infinity (Remix),Finish Him,40,200594,True,0.545,0.817,9,-6.471,1,0.0402,0.0142,0.00979,0.0846,0.523,149.95,4,club
55865,72s1xrc7E27aATdCMbFMC6,Pritam;Jubin Nautiyal;Madhubanti Bagchi,"Shayad (Film Version) [From ""Love Aaj Kal""]","Shayad (Film Version) - From ""Love Aaj Kal""",43,245732,False,0.345,0.508,8,-7.595,1,0.0358,0.912,0.00138,0.101,0.287,135.21,4,indian
107868,00isIFJWVpXIQ8HkGICSQp,Rick Astley,Whenever You Need Somebody,Together Forever,12,205533,False,0.702,0.933,2,-11.876,1,0.0492,0.0519,0.000128,0.155,0.896,115.114,4,synth-pop
4113,4CiqKccFFYGmFPz7HVTjfW,Novo Amor;Ed Tullett;Lowswimmer,Heiress,Euphor,66,243466,False,0.296,0.284,10,-14.01,0,0.033,0.968,0.189,0.0961,0.0917,114.786,4,ambient
44290,40VSbBSYbPN10vJYeZq4tm,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,Marigold - B-Side,63,154280,False,0.367,0.326,3,-13.025,0,0.0395,0.126,0.000599,0.12,0.333,175.109,4,grunge
15550,6GehOJs060WzAi78QArj7p,GEMINI,Going,Broken Love,58,173240,True,0.708,0.543,7,-3.614,0,0.169,0.41,5.15e-05,0.0771,0.639,89.976,4,chill
101227,0kjcXBlS6JhDFtdGjqsb9k,Traditional;Cappella Musicale di Santa Maria in Campitelli di Roma;Vincenzo Di Betta,Giovannini: Messa a Quattro Breve Concertata,Antifona: Sub tuum praesidium,0,50000,False,0.227,0.0338,8,-27.568,1,0.0519,0.985,0.0,0.251,0.395,73.746,3,sleep
88908,2z9YkcLojiOE7Eu2p9lPZR,Feid,Normal,Normal,85,171986,True,0.712,0.557,4,-4.861,0,0.115,0.0397,0.0,0.27,0.594,170.079,4,reggae
30713,7arsXR8AtExnOFN3v3HiJI,Alesso;CORSAK,Going Dumb,Going Dumb,65,168601,False,0.834,0.678,6,-6.242,0,0.0515,0.0546,0.263,0.103,0.551,121.995,4,edm
81360,3B4etxytImrRKQgV3XHjnR,Katy Perry,Smile,Harleys In Hawaii,78,185480,False,0.721,0.751,10,-6.203,0,0.125,0.162,6.59e-06,0.118,0.738,140.095,4,pop
106787,5Z76WFkj9EF5c7iXz3J1xJ,Helen Sjöholm;Anna Stadling,JULMUSIK,Julen kan hjälpa,0,180140,False,0.31,0.534,10,-8.14,1,0.0463,0.611,1.79e-05,0.486,0.261,92.694,4,swedish
99184,64zeTLKn5flc0t74NeApXQ,Karthik Rao;Shilpa Surroch,Please Find Attached - Season 2 (A Dice Original Series),Haari Main Haari,47,163555,False,0.695,0.276,1,-16.612,1,0.0361,0.935,0.00422,0.102,0.398,135.122,4,singer-songwriter
94944,4IEuu9hpG5FqrAxiDai9mu,Chri$tian Gate$,Run out of Love,Run out of Love,54,132010,True,0.894,0.355,5,-11.128,1,0.102,0.596,0.0,0.146,0.527,120.097,4,sad
35875,2dZhc9xu5EyvfVU4OG494k,Zé Cantor;Luan Estilizado,Ranchinho (feat. Luan Estilizado),Ranchinho (feat. Luan Estilizado),37,150011,False,0.689,0.786,8,-6.716,1,0.0446,0.672,0.0,0.0675,0.913,156.873,4,forro
74594,0rwES3EzICSovqZsrZpImi,Maria Bethânia,"Tempo, Tempo, Tempo, Tempo (ao Vivo)",Oração Ao Tempo - Ao Vivo,41,186083,False,0.374,0.334,7,-10.399,1,0.105,0.78,0.0,0.675,0.333,75.696,4,mpb
40019,47zHQVLf1JANzOYVX2bsVB,Davi Sacer,Foi Deus,Foi Deus,55,453941,False,0.612,0.492,10,-6.956,1,0.0476,0.435,0.0,0.559,0.5,117.878,4,gospel
11247,012JFkVnfxxnL0dN29j73L,The Spencer Davis Group,(60's) Sixties Collected Volume 2,Keep On Running - Remastered 2010,0,168280,False,0.671,0.689,9,-7.755,1,0.0932,0.328,2.95e-06,0.352,0.811,138.306,4,british
18189,6s7ix21AKHksitmLQNhgUL,Kyle Kinane,Loose in Chicago,Sheep Casing,25,813215,True,0.568,0.689,2,-7.946,1,0.944,0.785,0.0,0.682,0.424,83.889,4,comedy
74351,3NeIv5vFoKByUnjMjMQVEc,Mart'nália,Menino do Rio,Boto Meu Povo Na Rua,43,220093,False,0.812,0.559,2,-10.124,1,0.093,0.65,0.0368,0.111,0.762,90.794,4,mpb
39953,0VeOw2I0PIDZScE9HCUKgN,Ramin Djawadi,Game Of Thrones: Season 8 (Music from the HBO Series),Arrival at Winterfell,50,223720,False,0.204,0.371,0,-12.84,0,0.042,0.656,0.762,0.106,0.039,85.016,4,german
66604,3hEsrnUnCl9qZ0cxQHeiD3,Patty Shukla,"Jump, Wiggle and Hop",Five Little Penguins,21,113840,False,0.754,0.228,5,-10.099,1,0.0675,0.923,0.0,0.505,0.706,131.899,4,kids
47439,2xKmP9tHPW0qgqDTjvIFnU,White Lion,Nordic Metal,Broken Heart,0,248333,False,0.477,0.85,11,-6.782,0,0.0455,0.00673,0.0,0.218,0.383,126.311,4,hard-rock
41218,2t1G0rDxUY9zjML3f5mObb,In Flames,"I, the Mask",I Am Above,58,229816,False,0.545,0.977,10,-5.033,0,0.106,3.12e-05,4.38e-06,0.0704,0.172,120.018,4,goth
82863,1RDBHcCshnAAsGWzZsral5,Dan Vapid & the Cheats,Two,I'm a Contrarian,20,97640,False,0.543,0.983,7,-4.747,1,0.052,0.000276,2.84e-06,0.0816,0.457,112.447,4,power-pop
74794,050P0IiF0BUccojgfzHcQm,Leoni,Leoni - Ao Vivo,As Cartas Que Eu Não Mando - Ao Vivo,39,195226,False,0.532,0.47,4,-8.821,1,0.0422,0.827,0.0,0.764,0.835,93.951,4,mpb
79039,03pixFplMU4GlGanyGESCJ,OneRepublic,CHRISTMAS TOP HITS 2022,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,piano
67994,2panoBuJZ4gZWvMwycOoRO,Los Bunkers,Modo trabajación,Ángel Para Un Final,0,243160,False,0.259,0.654,6,-3.858,0,0.0331,0.025,0.0,0.219,0.452,181.893,3,latin
24013,3rquyyzec0JKU4UbGga9rP,Jay Daniel,TALA,Aja,17,278333,False,0.79,0.464,0,-8.194,0,0.17,0.285,0.888,0.0939,0.225,118.097,4,detroit-techno
96977,6Gj6q3Xw9M7JBNPvWA0FbN,Angela Ro Ro,Simples Carinho,Simples Carinho,37,284706,False,0.468,0.463,4,-9.938,1,0.0581,0.788,0.109,0.0662,0.322,94.529,4,samba
54363,1HzEnGmXeDOzE4Xrh4tVz8,Proem,Socially Inept,Little_a,12,260399,False,0.737,0.668,7,-14.67,0,0.0577,0.0602,0.819,0.0748,0.672,129.977,4,idm
103328,7AsBQFk46TDPBGsvasiHDL,The Jackson 5,70s Christmas Party,Rudolph The Red-Nosed Reindeer,0,152320,False,0.664,0.549,0,-10.086,1,0.0281,0.383,0.0,0.0917,0.894,124.54,4,soul
20274,0aVWcvdsuzZch30T2hvD1t,Sia,Christmas Music - Holiday Hits,Snowman,0,165906,False,0.716,0.511,1,-6.257,1,0.0332,0.483,0.0,0.0928,0.324,104.964,3,dance
63686,1OZQtNOHCZiCh6qEunxJZp,GReeeeN,C、Dですと!?,pride,34,280360,False,0.493,0.673,6,-5.62,1,0.0363,0.124,0.0,0.194,0.45,174.057,4,j-rock
40306,2kq2ScpL7OelKExwi5ZEUC,Central 3,Não Há Outro Lugar (Ao Vivo),Não Há Outro Lugar (Ao Vivo),44,805687,False,0.403,0.73,4,-2.79,0,0.0356,0.21,5.4e-05,0.552,0.225,141.075,4,gospel
